"id","PDF","Тема","Lesson","Grade","Date","Name"
"e6f6a1f5-fd0d-43a9-b2bb-f9760323d3c7","[]","[{'id': 'lsY~', 'name': 'ДИНАМІКА ТА ЗАКОНИ ЗБЕРЕЖЕННЯ', 'color': 'default'}]",True,10,"{'start': '2021-11-03', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРух в’язаних тіл. Розв’язування задач.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРух в’язаних тіл. Розв’язування задач.\xa0\n', 'href': None}]"
"0df8a57a-0c9b-4f51-adad-af0ddb948b8e","[]","[{'id': 'lsY~', 'name': 'ДИНАМІКА ТА ЗАКОНИ ЗБЕРЕЖЕННЯ', 'color': 'default'}]",True,10,"{'start': '2021-11-05', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРух тіл похилою площиною. Гравітаційне поле. Сила тяжіння. Перша космічна\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРух тіл похилою площиною. Гравітаційне поле. Сила тяжіння. Перша космічна\xa0\n', 'href': None}]"
"7391ff9a-ed5c-48fb-8050-1a460001c0bd","[]","[{'id': 'lsY~', 'name': 'ДИНАМІКА ТА ЗАКОНИ ЗБЕРЕЖЕННЯ', 'color': 'default'}]",True,10,"{'start': '2021-11-12', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач. Сила тертя.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач. Сила тертя.\xa0\n', 'href': None}]"
"5979c2e1-d495-411b-9ba3-87bdbea0bdd1","[]","[{'id': 'lsY~', 'name': 'ДИНАМІКА ТА ЗАКОНИ ЗБЕРЕЖЕННЯ', 'color': 'default'}]",True,10,"{'start': '2021-11-24', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач. Інструктаж з БЖ. Лабораторна робота №3 «Дослідження руху зв’язаних тіл».\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач. Інструктаж з БЖ. Лабораторна робота №3 «Дослідження руху зв’язаних тіл».\n', 'href': None}]"
"5bd9a776-7988-4bd2-9026-222b07524da8","[]","[{'id': 'lsY~', 'name': 'ДИНАМІКА ТА ЗАКОНИ ЗБЕРЕЖЕННЯ', 'color': 'default'}]",True,10,"{'start': '2021-12-01', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРівновага тіл. Момент сили. Розв’язування задач.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРівновага тіл. Момент сили. Розв’язування задач.\xa0\n', 'href': None}]"
"82c7ee05-3a9b-425f-8e18-09c40c9b785f","[]","[{'id': 'lsY~', 'name': 'ДИНАМІКА ТА ЗАКОНИ ЗБЕРЕЖЕННЯ', 'color': 'default'}]",True,10,"{'start': '2021-12-03', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nТеорема про центр мас. Інструктаж з БЖ. Лабораторна робота №4 «Визначення центра мас плоскої фігури».\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nТеорема про центр мас. Інструктаж з БЖ. Лабораторна робота №4 «Визначення центра мас плоскої фігури».\n', 'href': None}]"
"f0d66e43-c34d-4c2a-90a5-8e078de5cb94","[]","[{'id': 'GrHL', 'name': 'МЕХАНІЧНІ КОЛИВАННЯ ТА ХВИЛІ. СТВ', 'color': 'default'}]",True,10,"{'start': '2022-01-12', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nВиди механічних коливань. Математичний і пружинний маятники. Енергія коливань.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nВиди механічних коливань. Математичний і пружинний маятники. Енергія коливань.\xa0\n', 'href': None}]"
"da8205ae-27c1-446f-a02e-8d34d69ff5ca","[]","[{'id': 'GrHL', 'name': 'МЕХАНІЧНІ КОЛИВАННЯ ТА ХВИЛІ. СТВ', 'color': 'default'}]",True,10,"{'start': '2022-01-14', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Резонанс.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Резонанс.\xa0\n', 'href': None}]"
"ae4fb82a-83a4-4e79-bffb-ea6a284cbb52","[]","[{'id': 'GrHL', 'name': 'МЕХАНІЧНІ КОЛИВАННЯ ТА ХВИЛІ. СТВ', 'color': 'default'}]",True,10,"{'start': '2022-01-21', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Механічні хвилі.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Механічні хвилі.\xa0\n', 'href': None}]"
"663d8878-f457-4145-a4d7-081efde0a612","[]","[{'id': 'GrHL', 'name': 'МЕХАНІЧНІ КОЛИВАННЯ ТА ХВИЛІ. СТВ', 'color': 'default'}]",True,10,"{'start': '2022-01-26', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Звукові хвилі.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Звукові хвилі.\xa0\n', 'href': None}]"
"44683a5a-c99a-4e31-87a3-00a825c0f7e2","[]","[{'id': '=Iii', 'name': 'МОЛЕКУЛЯРНА ФІЗИКА. ВЛАСТИВОСТІ ГАЗІВ', 'color': 'default'}]",True,10,"{'start': '2022-02-04', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Рух і взаємодія молекул.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Рух і взаємодія молекул.\xa0\n', 'href': None}]"
"e53df002-5946-4b54-8e45-61003da19740","[]","[{'id': '=Iii', 'name': 'МОЛЕКУЛЯРНА ФІЗИКА. ВЛАСТИВОСТІ ГАЗІВ', 'color': 'default'}]",True,10,"{'start': '2022-02-09', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Основне рівняння МКТ ідеального газу.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Основне рівняння МКТ ідеального газу.\xa0\n', 'href': None}]"
"e3baf182-030d-485c-be54-f0eb1462c86b","[]","[{'id': '=Iii', 'name': 'МОЛЕКУЛЯРНА ФІЗИКА. ВЛАСТИВОСТІ ГАЗІВ', 'color': 'default'}]",True,10,"{'start': '2022-02-11', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Температура. Температурна шкала Кельвіна.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Температура. Температурна шкала Кельвіна.\xa0\n', 'href': None}]"
"a9ddb4e5-737e-4d54-bc44-352aeb73c654","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-02-16', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Рух і взаємодія молекул.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Рух і взаємодія молекул.\xa0\n', 'href': None}]"
"e29ca6f6-2458-4835-a38b-fe5605b6da08","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-02-18', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Основне рівняння МКТ ідеального газу.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Основне рівняння МКТ ідеального газу.\xa0\n', 'href': None}]"
"0d444b09-02b2-4a00-b9a0-7b0986da7612","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-03-16', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Температура. Температурна шкала Кельвіна.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Температура. Температурна шкала Кельвіна.\xa0\n', 'href': None}]"
"eb4015cc-3339-4754-9abb-1b0e753751fd","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-03-23', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Рівняння стану ідеального газу. Ізопроцеси.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Рівняння стану ідеального газу. Ізопроцеси.\xa0\n', 'href': None}]"
"29666fdc-d069-4ac5-8f1e-60f96a7e2875","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-03-25', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Інструктаж з БЖ. Лабораторна робота №6 «Дослідження ізотермічного процесу».\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Інструктаж з БЖ. Лабораторна робота №6 «Дослідження ізотермічного процесу».\n', 'href': None}]"
"3e822f97-0fd9-44fa-88a5-7eb684a6b38c","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-03-30', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Контрольна робота\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Контрольна робота\xa0\n', 'href': None}]"
"ce851be4-4298-47dd-b5d7-10eb6779fe68","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-04-01', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nПідбиваємо підсумки розділу Пароутворення і конденсація. Насичена і ненасичена пара. Кипіння.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nПідбиваємо підсумки розділу Пароутворення і конденсація. Насичена і ненасичена пара. Кипіння.\xa0\n', 'href': None}]"
"bd29561f-6ccd-4611-b826-3c4bc769d605","[]","[{'id': '_YWV', 'name': 'ВЛАСТИВОСТІ РІДИН ТА ТВЕРДИХ ТІЛ', 'color': 'default'}]",True,10,"{'start': '2022-04-06', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nПідбиваємо підсумки розділу Пароутворення і конденсація. Насичена і ненасичена пара. Кипіння.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nПідбиваємо підсумки розділу Пароутворення і конденсація. Насичена і ненасичена пара. Кипіння.\xa0\n', 'href': None}]"
"470f08b3-fbc5-463c-9ab2-9b6563c6d6ff","[]","[{'id': ';WFK', 'name': 'ОСНОВИ ТЕРМОДИНАМІКИ', 'color': 'default'}]",True,10,"{'start': '2022-04-08', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Робота в термодинаміці.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Робота в термодинаміці.\xa0\n', 'href': None}]"
"5b66fe2c-de1d-4a52-9f37-46fd978c7185","[]","[{'id': ';WFK', 'name': 'ОСНОВИ ТЕРМОДИНАМІКИ', 'color': 'default'}]",True,10,"{'start': '2022-04-13', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Перший закон термодинаміки. Адіабатний процес.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Перший закон термодинаміки. Адіабатний процес.\xa0\n', 'href': None}]"
"b6203958-ca95-49cd-925d-f14d6b8dc83a","[]","[{'id': ';WFK', 'name': 'ОСНОВИ ТЕРМОДИНАМІКИ', 'color': 'default'}]",True,10,"{'start': '2022-04-20', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Принцип дії теплових двигунів.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Принцип дії теплових двигунів.\xa0\n', 'href': None}]"
"ff057d8e-9740-49df-9619-60668466b6a8","[]","[{'id': ';WFK', 'name': 'ОСНОВИ ТЕРМОДИНАМІКИ', 'color': 'default'}]",True,10,"{'start': '2022-04-22', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Коефіцієнт корисної дії теплової машини. Цикл Карно.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Коефіцієнт корисної дії теплової машини. Цикл Карно.\xa0\n', 'href': None}]"
"ffc95ac7-c90f-4a3c-b8f1-b77f81b3209e","[]","[{'id': ';WFK', 'name': 'ОСНОВИ ТЕРМОДИНАМІКИ', 'color': 'default'}]",True,10,"{'start': '2022-04-27', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Холодильна машина.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Холодильна машина.\xa0\n', 'href': None}]"
"d9cf51e1-87ac-433d-8a8c-60aff09acb27","[]","[{'id': 'HbuA', 'name': 'ОСНОВИ ЕЛЕКТРОСТАТИКИ (14 год.)', 'color': 'default'}]",True,10,"{'start': '2022-05-04', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Електричне поле.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Електричне поле.\xa0\n', 'href': None}]"
"832e0837-26b3-4ab1-a5ce-847fb2978246","[]","[{'id': 'HbuA', 'name': 'ОСНОВИ ЕЛЕКТРОСТАТИКИ (14 год.)', 'color': 'default'}]",True,10,"{'start': '2022-05-11', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Робота з переміщення заряду в електростатичному полі. Потенціал.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Робота з переміщення заряду в електростатичному полі. Потенціал.\xa0\n', 'href': None}]"
"0b9f8f53-5197-4b4e-9c88-fb3175374a31","[]","[{'id': 'HbuA', 'name': 'ОСНОВИ ЕЛЕКТРОСТАТИКИ (14 год.)', 'color': 'default'}]",True,10,"{'start': '2022-05-13', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Провідники і діелектрики в електричному полі.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Провідники і діелектрики в електричному полі.\xa0\n', 'href': None}]"
"91e2ac00-7c4c-4a25-819b-e009fba18776","[]","[{'id': 'HbuA', 'name': 'ОСНОВИ ЕЛЕКТРОСТАТИКИ (14 год.)', 'color': 'default'}]",True,10,"{'start': '2022-05-20', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Енергія зарядженого конденсатора.\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Енергія зарядженого конденсатора.\xa0\n', 'href': None}]"
"8a2f584f-2d07-4a0e-9bdc-db13a9cfcf44","[]","[{'id': 'HbuA', 'name': 'ОСНОВИ ЕЛЕКТРОСТАТИКИ (14 год.)', 'color': 'default'}]",True,10,"{'start': '2022-05-25', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nРозв’язування задач Контрольна робота\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nРозв’язування задач Контрольна робота\xa0\n', 'href': None}]"
"25d13cad-3d4e-4c69-82b6-ae49bf46c54f","[]","[{'id': 'HbuA', 'name': 'ОСНОВИ ЕЛЕКТРОСТАТИКИ (14 год.)', 'color': 'default'}]",True,10,"{'start': '2022-05-27', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': '\nПідбиваємо підсумки розділу «Електричного поля». Захист учнівських проектів\xa0\n', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': '\nПідбиваємо підсумки розділу «Електричного поля». Захист учнівських проектів\xa0\n', 'href': None}]"
"b136d61d-9039-4292-adf8-fcbc5fc7b861","[]","[{'id': 'b9a55ac7-ee38-43e5-b194-601215f98e43', 'name': 'ГЕОМЕТРИЧНА ОПТИКА', 'color': 'pink'}]",True,11,"{'start': '2023-02-15', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Розв’язування задач. Контрольна робота.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Розв’язування задач. Контрольна робота.', 'href': None}]"
"9f24be2d-085e-4920-97eb-cc5995cea964","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-03-01', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Розв’язування задач. Інструктаж з БЖ. Лабораторна робота №7. «Вимірювання довжини світлової хвилі».', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Розв’язування задач. Інструктаж з БЖ. Лабораторна робота №7. «Вимірювання довжини світлової хвилі».', 'href': None}]"
"5a8901e0-986b-47e5-8ce3-54f3b7197d45","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-03-08', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Формула Планка. Світові кванти. Розв’язування задач.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Формула Планка. Світові кванти. Розв’язування задач.', 'href': None}]"
"4610e10e-0464-4fdc-84da-0eb328df2fd7","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-03-15', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Розв’язування задач. Шкала електромагнітних хвиль. Електромагнітні хвилі в природі та техніці.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Розв’язування задач. Шкала електромагнітних хвиль. Електромагнітні хвилі в природі та техніці.', 'href': None}]"
"34273a45-3ac7-435f-bba9-bb03de45754f","[]","[{'id': 'c2e10c44-b390-4240-9ccd-115cc8e57bce', 'name': 'АТОМНА І ЯДЕРНА ФІЗИКА', 'color': 'pink'}]",True,11,"{'start': '2023-04-12', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Радіоактивність. Основний закон радіоактивного розпаду. Розв’язування задач.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Радіоактивність. Основний закон радіоактивного розпаду. Розв’язування задач.', 'href': None}]"
"59adee22-1e57-4fd5-a5cc-741711ab7fce","[]","[{'id': 'c2e10c44-b390-4240-9ccd-115cc8e57bce', 'name': 'АТОМНА І ЯДЕРНА ФІЗИКА', 'color': 'pink'}]",True,11,"{'start': '2023-05-03', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Радіоактивність. Основний закон радіоактивного розпаду. Розв’язування задач.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Радіоактивність. Основний закон радіоактивного розпаду. Розв’язування задач.', 'href': None}]"
"f49aead9-6b6c-4d4c-b8d3-e95fdaf4ad97","[]","[{'id': 'b9a55ac7-ee38-43e5-b194-601215f98e43', 'name': 'ГЕОМЕТРИЧНА ОПТИКА', 'color': 'pink'}]",True,11,"{'start': '2023-02-13', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Інструктаж з БЖ. Лабораторна робота №5. «Дослідження заломлення світла». Розв’язування задач.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Інструктаж з БЖ. Лабораторна робота №5. «Дослідження заломлення світла». Розв’язування задач.', 'href': None}]"
"2240b808-7fdd-4847-a74c-9abd98791e5f","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-02-20', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Узагальнення та систематизація знань з теми. Дисперсія світла. Спектроскоп.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Узагальнення та систематизація знань з теми. Дисперсія світла. Спектроскоп.', 'href': None}]"
"7aac26e9-fedd-4697-8a7f-0111afe6d800","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-02-27', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Розв’язування задач. Інтерференція світла.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Розв’язування задач. Інтерференція світла.', 'href': None}]"
"9230cf83-0e20-4a5f-8ea0-b6a02dc5291a","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-03-06', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Розв’язування задач. Поляризація світла. Поляроїди.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Розв’язування задач. Поляризація світла. Поляроїди.', 'href': None}]"
"ebd77108-512d-4117-aa6a-717eb9fda5d4","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-03-13', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Фотоефект. Закони фотоефекту. Розв’язування задач.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Фотоефект. Закони фотоефекту. Розв’язування задач.', 'href': None}]"
"9c6c3067-e976-4229-8c67-a9798d68d9b1","[]","[{'id': 'af10be4e-ee06-4017-8728-7fad6165cbe2', 'name': 'ХВИЛЬОВА І КВАНТОВА ОПТИКА', 'color': 'brown'}]",True,11,"{'start': '2023-03-20', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Розв’язування задач. Підготовка до к.р.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Розв’язування задач. Підготовка до к.р.', 'href': None}]"
"e9abe766-a5b5-4465-9144-be0b7b9a74a2","[]","[{'id': 'c2e10c44-b390-4240-9ccd-115cc8e57bce', 'name': 'АТОМНА І ЯДЕРНА ФІЗИКА', 'color': 'pink'}]",True,11,"{'start': '2023-04-17', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Розв’язування задач. Розв’язування задач.', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Розв’язування задач. Розв’язування задач.', 'href': None}]"
"3c7aa312-dc14-4aad-8b55-e260389bb098","[]","[{'id': 'c2e10c44-b390-4240-9ccd-115cc8e57bce', 'name': 'АТОМНА І ЯДЕРНА ФІЗИКА', 'color': 'pink'}]",True,11,"{'start': '2023-05-08', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Підготовка до ЗНО Підготовка до ЗНО', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Підготовка до ЗНО Підготовка до ЗНО', 'href': None}]"
"22d201b2-7582-47ea-ad80-f894d56151c8","[]","[{'id': 'C}Wn', 'name': 'МЕХАНІЧНІ КОЛИВАННЯ', 'color': 'blue'}]",False,9,"{'start': '2023-05-31', 'end': None, 'time_zone': None}","[{'type': 'text', 'text': {'content': 'Контрольна робота. Узагальнення і систематизація знань з теми.        31.05.2023', 'link': None}, 'annotations': {'bold': False, 'italic': False, 'strikethrough': False, 'underline': False, 'code': False, 'color': 'default'}, 'plain_text': 'Контрольна робота. Узагальнення і систематизація знань з теми.        31.05.2023', 'href': None}]"
